"","pm.id","pm.uid","pm.type","ncaa_id","team","season","division","jersey","name","position","height","class","major","hometown","homestate","high_school","previous_school","url","hometown_cleaned","pm.address","pm.state","country","temp","Continent","Region"
"231",1253,125,"unknown",231,"FIU",2024,"I","6","Mathys Lefebvre",NA,"6'0""","Gr.",NA,"Paris"," France","Amos Sport Business School","Pittsburgh","https://www.fiusports.com/sports/mens-soccer/roster/mathys-lefebvre/11872","PARIS, FRANCE","PARIS FRANCE",NA,"FRANCE","FRANCE","Europe","Western Europe"
"232",1254,215,"unknown",231,"FIU",2024,"I","7","Bernardo Dos Santos Monteiro",NA,"5'8""","Sr.",NA,"Cascais"," Portugal",NA,NA,"https://www.fiusports.com/sports/mens-soccer/roster/bernardo-dos-santos-monteiro/11770","CASCAIS, PORTUGAL","CASCAIS PORTUGAL",NA,"PORTUGAL","PORTUGAL","Europe","Southern Europe"
"233",1265,907,"unknown",231,"FIU",2024,"I","18","João Domíngues","M","5'7""","Jr.",NA,"Coimbra"," Portugal",NA,NA,"https://www.fiusports.com/sports/mens-soccer/roster/jo-o-dom-ngues/11769","COIMBRA, PORTUGAL","COIMBRA PORTUGAL",NA,"PORTUGAL","PORTUGAL","Europe","Southern Europe"
"234",1266,908,"unknown",231,"FIU",2024,"I","19","Adrian Barosen",NA,"5'9""","Sr.",NA,"Bodo"," Norway",NA,"Missouri State","https://www.fiusports.com/sports/mens-soccer/roster/adrian-barosen/11764","BODO, NORWAY","BODO NORWAY",NA,"NORWAY","NORWAY","Europe","Northern Europe"
"235",1268,910,"unknown",231,"FIU",2024,"I","21","Driss Nasser",NA,"6'1""","Fr.",NA,"Bordeaux"," France",NA,"Stade Brestois","https://www.fiusports.com/sports/mens-soccer/roster/driss-nasser/11879","BORDEAUX, FRANCE","BORDEAUX FRANCE",NA,"FRANCE","FRANCE","Europe","Western Europe"
"236",1269,911,"unknown",231,"FIU",2024,"I","22","Julien Gastaldy",NA,"5'6""","Sr.",NA,"Nice"," France",NA,"Lindsey Wilson","https://www.fiusports.com/sports/mens-soccer/roster/julien-gastaldy/11772","NICE, FRANCE","NICE FRANCE",NA,"FRANCE","FRANCE","Europe","Western Europe"
"237",1270,912,"unknown",231,"FIU",2024,"I","24","Joackim Betina",NA,"5'10""","Jr.",NA,"Péronne"," France",NA,"ESC Longueau","https://www.fiusports.com/sports/mens-soccer/roster/joackim-betina/11766","PÉRONNE, FRANCE","PÉRONNE FRANCE",NA,"FRANCE","FRANCE","Europe","Western Europe"
"238",1272,914,"unknown",231,"FIU",2024,"I","26","Adrian Ebersbach",NA,"5'8""","Fr.",NA,"Montpellier"," France",NA,"FC Rapid Bucharest 1923","https://www.fiusports.com/sports/mens-soccer/roster/adrian-ebersbach/11881","MONTPELLIER, FRANCE","MONTPELLIER FRANCE",NA,"FRANCE","FRANCE","Europe","Western Europe"
"239",1274,915,"unknown",231,"FIU",2024,"I","48","Nigel Van Haveren",NA,"6'6""","So.",NA,"Nijmegen"," Netherlands",NA,"Vitesse/De Graafschap","https://www.fiusports.com/sports/mens-soccer/roster/nigel-van-haveren/11883","NIJMEGEN, NETHERLANDS","NIJMEGEN NETHERLANDS",NA,"NETHERLANDS","NETHERLANDS","Europe","Western Europe"
"240",1276,292,"unknown",587945,"Florida Atlantic",2024,"I","2","Malique Spooner",NA,"5'11""","So.",NA,"London"," England","Loughborough College","University of London, Goldsmiths","https://www.fausports.com/sports/mens-soccer/roster/malique-spooner/17091","LONDON, ENGLAND","LONDON ENGLAND",NA,"ENGLAND","ENGLAND","Europe","Northern Europe"
"241",1278,632,"unknown",587945,"Florida Atlantic",2024,"I","4","Callum Frogson",NA,"6'2""","Jr.",NA,"Nottingham"," England",NA,"Fort Hays State","https://www.fausports.com/sports/mens-soccer/roster/callum-frogson/18058","NOTTINGHAM, ENGLAND","NOTTINGHAM ENGLAND",NA,"ENGLAND","ENGLAND","Europe","Northern Europe"
"242",1280,234,"unknown",587945,"Florida Atlantic",2024,"I","6","Nick Kinina",NA,"6'0""","Jr.",NA,"Birmingham"," England",NA,"Arizona Western","https://www.fausports.com/sports/mens-soccer/roster/nick-kinina/18060","BIRMINGHAM, ENGLAND","BIRMINGHAM ENGLAND",NA,"ENGLAND","ENGLAND","Europe","Northern Europe"
"243",1281,917,"unknown",587945,"Florida Atlantic",2024,"I","7","Oliver Moller-Jensen",NA,"5'9""","So.",NA,"Vallensbaek"," Denmark","Brondby Gymnasium",NA,"https://www.fausports.com/sports/mens-soccer/roster/oliver-moller-jensen/17088","VALLENSBAEK, DENMARK","VALLENSBAEK DENMARK",NA,"DENMARK","DENMARK","Europe","Northern Europe"
"244",1283,203,"unknown",587945,"Florida Atlantic",2024,"I","9","Andreas Raisanen",NA,"6'2""","Jr.",NA,"Stockholm"," Sweden","Tibble Gymnasium",NA,"https://www.fausports.com/sports/mens-soccer/roster/andreas-raisanen/17089","STOCKHOLM, SWEDEN","STOCKHOLM SWEDEN",NA,"SWEDEN","SWEDEN","Europe","Northern Europe"
"245",1285,72,"unknown",587945,"Florida Atlantic",2024,"I","11","Noah  Kvifte",NA,"6'3""","Sr.",NA,"Asker"," Norway","Asker videregaaende","St. Leo University","https://www.fausports.com/sports/mens-soccer/roster/noah-kvifte/17085","ASKER, NORWAY","ASKER NORWAY",NA,"NORWAY","NORWAY","Europe","Northern Europe"
"246",1286,920,"unknown",587945,"Florida Atlantic",2024,"I","12","Jeremy  Montero",NA,"5'8""","Sr.",NA,"Benicarlo"," Spain",NA,"USC - Upstate","https://www.fausports.com/sports/mens-soccer/roster/jeremy-montero/18063","BENICARLO, SPAIN","BENICARLO SPAIN",NA,"SPAIN","SPAIN","Europe","Southern Europe"
"247",1288,921,"unknown",587945,"Florida Atlantic",2024,"I","14","Arthur Widiez",NA,"6'2""","Gr.",NA,"Monaco",NA,"Lycée Albert 1er","Oakland University","https://www.fausports.com/sports/mens-soccer/roster/arthur-widiez/17092","MONACO","MONACO",NA,"MONACO","MONACO","Europe","Western Europe"
"248",1293,924,"unknown",587945,"Florida Atlantic",2024,"I","19","Kasper Heerfordt",NA,"5'11""","Fr.",NA,"Kalundborg"," Denmark",NA,"Holbaek","https://www.fausports.com/sports/mens-soccer/roster/kasper-heerfordt/18069","KALUNDBORG, DENMARK","KALUNDBORG DENMARK",NA,"DENMARK","DENMARK","Europe","Northern Europe"
"249",1294,914,"unknown",587945,"Florida Atlantic",2024,"I","20","Enzo Rabot",NA,"6'1""","Jr.",NA,"Montpellier"," France",NA,"Lewis and Clark CC","https://www.fausports.com/sports/mens-soccer/roster/enzo-rabot/18070","MONTPELLIER, FRANCE","MONTPELLIER FRANCE",NA,"FRANCE","FRANCE","Europe","Western Europe"
"250",1296,926,"unknown",587945,"Florida Atlantic",2024,"I","22","Joep Wouters",NA,"6'1""","Sr.",NA,"Amsterdam"," the Netherlands","Hermann Wesselal College","Santa Barbara City College","https://www.fausports.com/sports/mens-soccer/roster/joep-wouters/17093","AMSTERDAM, THE NETHERLANDS","AMSTERDAM THE NETHERLANDS",NA,"NETHERLANDS","THE NETHERLANDS","Europe","Western Europe"
"251",1297,927,"unknown",587945,"Florida Atlantic",2024,"I","23","Sebastian Zettl",NA,"5'10""","Jr.",NA,"Graz"," Austria","BG Oeversee","University of Graz","https://www.fausports.com/sports/mens-soccer/roster/sebastian-zettl/17094","GRAZ, AUSTRIA","GRAZ AUSTRIA",NA,"AUSTRIA","AUSTRIA","Europe","Eastern Europe"
"252",1301,930,"unknown",587945,"Florida Atlantic",2024,"I","30","Jozo Cancar",NA,"6'2""","Sr.",NA,"Visp"," Switzerland","Feusi Sportschule Bern","Tyler JC","https://www.fausports.com/sports/mens-soccer/roster/jozo-cancar/17080","VISP, SWITZERLAND","VISP SWITZERLAND",NA,"SWITZERLAND","SWITZERLAND","Europe","Eastern Europe"
"253",1310,936,"unknown",28755,"Florida Gulf Coast",2024,"I","6","Linus Dahl","Midfielder","6'0""","Sr.",NA,"Königstein im Taunus"," Germany","Taunusgymnasium Königstein","George Mason University","https://www.fgcuathletics.com/sports/mens-soccer/roster/linus-dahl/9738","KÖNIGSTEIN IM TAUNUS, GERMANY","KÖNIGSTEIN IM TAUNUS GERMANY",NA,"GERMANY","GERMANY","Europe","Eastern Europe"
"254",1313,363,"unknown",28755,"Florida Gulf Coast",2024,"I","9","Pablo Brimeux","Forward","6'2""","Jr.",NA,"Marseille"," France","Lycée Montesoro",NA,"https://www.fgcuathletics.com/sports/mens-soccer/roster/pablo-brimeux/9919","MARSEILLE, FRANCE","MARSEILLE FRANCE",NA,"FRANCE","FRANCE","Europe","Western Europe"
"255",1321,945,"unknown",28755,"Florida Gulf Coast",2024,"I","17","Lucas Sperner","Midfielder","5'9""","Fr.",NA,"Rostock"," Germany","CJD-Christopherusschule Rostock",NA,"https://www.fgcuathletics.com/sports/mens-soccer/roster/lucas-sperner/9921","ROSTOCK, GERMANY","ROSTOCK GERMANY",NA,"GERMANY","GERMANY","Europe","Eastern Europe"
"256",1332,954,"unknown",28755,"Florida Gulf Coast",2024,"I","29","Eduard Garcia","Goalkeeper","6'2""","Jr.",NA,"Fogars de Montclús"," Barcelona","Escola Ginebró de Llinars del Vallès","Point Park University","https://www.fgcuathletics.com/sports/mens-soccer/roster/eduard-garcia/9924","FOGARS DE MONTCLÚS, BARCELONA","FOGARS DE MONTCLÚS BARCELONA",NA,"SPAIN","BARCELONA","Europe","Southern Europe"
"257",1338,958,"unknown",236,"Fordham",2024,"I","3","Benji Jones","Defender","5'10""","Gr.",NA,"Bristol"," England","Millfield School (Adelphi)",NA,"https://www.fordhamsports.com/sports/mens-soccer/roster/benji-jones/13849","BRISTOL, ENGLAND","BRISTOL ENGLAND",NA,"ENGLAND","ENGLAND","Europe","Northern Europe"
"258",1339,959,"unknown",236,"Fordham",2024,"I","4","Thomas Gray","Defender","6'4""","Gr.",NA,"Kinross"," Scotland","Kinross (Loyola Maryland)",NA,"https://www.fordhamsports.com/sports/mens-soccer/roster/thomas-gray/13850","KINROSS, SCOTLAND","KINROSS SCOTLAND",NA,"SCOTLAND","SCOTLAND","Europe","Northern Europe"
"259",1341,961,"unknown",236,"Fordham",2024,"I","6","Louis Lehr","Midfielder","6'0""","Gr.",NA,"Heidelberg"," Germany","Ottheinrich Gymnasium (George Mason)",NA,"https://www.fordhamsports.com/sports/mens-soccer/roster/louis-lehr/13841","HEIDELBERG, GERMANY","HEIDELBERG GERMANY",NA,"GERMANY","GERMANY","Europe","Eastern Europe"
"260",1343,39,"unknown",236,"Fordham",2024,"I","8","Ede Gramberg","Forward","6'2""","Jr.",NA,"Berlin"," Germany","Havemann Gymnasium (Omaha)",NA,"https://www.fordhamsports.com/sports/mens-soccer/roster/ede-gramberg/13852","BERLIN, GERMANY","BERLIN GERMANY",NA,"GERMANY","GERMANY","Europe","Eastern Europe"
"261",1346,203,"unknown",236,"Fordham",2024,"I","11","Lukas Hackaa","Midfielder","5'9""","Gr.",NA,"Stockholm"," Sweden","Atleticagymnasiet (IUPUI)",NA,"https://www.fordhamsports.com/sports/mens-soccer/roster/lukas-hackaa/13854","STOCKHOLM, SWEDEN","STOCKHOLM SWEDEN",NA,"SWEDEN","SWEDEN","Europe","Northern Europe"
"262",1352,966,"unknown",236,"Fordham",2024,"I","17","Daniel Lang","Defender","6'1""","Fr.",NA,"Pulheim"," Germany","Landrat Lucas Gymnasium",NA,"https://www.fordhamsports.com/sports/mens-soccer/roster/daniel-lang/13858","PULHEIM, GERMANY","PULHEIM GERMANY",NA,"GERMANY","GERMANY","Europe","Eastern Europe"
"263",1353,967,"unknown",236,"Fordham",2024,"I","18","Luca Bernoth","Midfielder","6'1""","Gr.",NA,"Gelsenkirchen"," Germany","Berger Feld (Florida Southern)",NA,"https://www.fordhamsports.com/sports/mens-soccer/roster/luca-bernoth/13859","GELSENKIRCHEN, GERMANY","GELSENKIRCHEN GERMANY",NA,"GERMANY","GERMANY","Europe","Eastern Europe"
"264",1375,292,"unknown",244,"Furman",2024,"I","6","Ivan Agyaakwah",NA,"6'1""","Sr.",NA,"London"," England","The Ravensbourne School",NA,"https://www.furmanpaladins.com/sports/mens-soccer/roster/ivan-agyaakwah/6230","LONDON, ENGLAND","LONDON ENGLAND",NA,"ENGLAND","ENGLAND","Europe","Northern Europe"
"265",1376,978,"unknown",244,"Furman",2024,"I","7","Ben Boxall",NA,"5'6""","So.",NA,"Cobham"," England","Epsom H.S.",NA,"https://www.furmanpaladins.com/sports/mens-soccer/roster/ben-boxall/6231","COBHAM, ENGLAND","COBHAM ENGLAND",NA,"ENGLAND","ENGLAND","Europe","Northern Europe"
"266",1377,979,"unknown",244,"Furman",2024,"I","9","Lloyd Wamu Snell",NA,"5'10""","Jr.",NA,"Basingstoke"," England","Queen Mary's College",NA,"https://www.furmanpaladins.com/sports/mens-soccer/roster/lloyd-wamu-snell/6244","BASINGSTOKE, ENGLAND","BASINGSTOKE ENGLAND",NA,"ENGLAND","ENGLAND","Europe","Northern Europe"
"267",1395,988,"unknown",244,"Furman",2024,"I","30","Ivan Horvat",NA,"6'3""","Fr.",NA,"Bratislava"," Slovakia","Darlington School",NA,"https://www.furmanpaladins.com/sports/mens-soccer/roster/ivan-horvat/6298","BRATISLAVA, SLOVAKIA","BRATISLAVA SLOVAKIA",NA,"SLOVAKIA","SLOVAKIA","Europe","Eastern Europe"
"268",1401,992,"unknown",1092,"Gardner-Webb",2024,"I","3","Max Fisher","Defender",NA,"So.",NA,"Widnes"," Cheshire, England",NA,"Tranmere Rovers","https://www.gwusports.com/sports/mens-soccer/roster/max-fisher/10349","WIDNES, CHESHIRE, ENGLAND","WIDNES CHESHIRE ENGLAND",NA,"ENGLAND","ENGLAND","Europe","Northern Europe"
"269",1407,996,"unknown",1092,"Gardner-Webb",2024,"I","9","Philip Nicoletti","Forward",NA,"Fr.",NA,"Öjersjö"," Sweden","Lerums Gymnasium",NA,"https://www.gwusports.com/sports/mens-soccer/roster/philip-nicoletti/10358","ÖJERSJÖ, SWEDEN","ÖJERSJÖ SWEDEN",NA,"SWEDEN","SWEDEN","Europe","Northern Europe"
"270",1413,787,"unknown",1092,"Gardner-Webb",2024,"I","15","Bjorgvin Mani Bjarnason","Midfielder",NA,"Fr.",NA,"Akureyri"," Iceland","Akureyri HS",NA,"https://www.gwusports.com/sports/mens-soccer/roster/bjorgvin-mani-bjarnason/10364","AKUREYRI, ICELAND","AKUREYRI ICELAND",NA,"ICELAND","ICELAND","Europe","Northern Europe"
"271",1414,1001,"unknown",1092,"Gardner-Webb",2024,"I","17","Elias Khodri","Forward",NA,"Jr.",NA,"Lyon"," France",NA,"Northeastern JC","https://www.gwusports.com/sports/mens-soccer/roster/elias-khodri/10365","LYON, FRANCE","LYON FRANCE",NA,"FRANCE","FRANCE","Europe","Western Europe"
"272",1415,1002,"unknown",1092,"Gardner-Webb",2024,"I","18","Caio Hughes","Midfielder",NA,"Sr.",NA,"Bangor"," Wales",NA,"Onodaga C.C.","https://www.gwusports.com/sports/mens-soccer/roster/caio-hughes/10350","BANGOR, WALES","BANGOR WALES",NA,"WALES","WALES","Europe","Northern Europe"
"273",1417,1004,"unknown",1092,"Gardner-Webb",2024,"I","20","Chris Gundersen","Defender",NA,"Fr.",NA,"Skien"," Norway","Telemark Toppidretts Gymnas",NA,"https://www.gwusports.com/sports/mens-soccer/roster/chris-gundersen/10367","SKIEN, NORWAY","SKIEN NORWAY",NA,"NORWAY","NORWAY","Europe","Northern Europe"
"274",1418,203,"unknown",1092,"Gardner-Webb",2024,"I","21","Gael Zackrisson","Midfielder",NA,"So.",NA,"Stockholm"," Sweden",NA,"FOC Farsta","https://www.gwusports.com/sports/mens-soccer/roster/gael-zackrisson/10353","STOCKHOLM, SWEDEN","STOCKHOLM SWEDEN",NA,"SWEDEN","SWEDEN","Europe","Northern Europe"
"275",1419,1005,"unknown",1092,"Gardner-Webb",2024,"I","24","Jesper Vikman","Defender",NA,"Fr.",NA,"Västerås"," Sweden","Wídenska Gymnasiet",NA,"https://www.gwusports.com/sports/mens-soccer/roster/jesper-vikman/10368","VÄSTERÅS, SWEDEN","VÄSTERÅS SWEDEN",NA,"SWEDEN","SWEDEN","Europe","Northern Europe"
"276",1422,1007,"unknown",1092,"Gardner-Webb",2024,"I","27","Louison Cavalier","Defender",NA,"Gr.",NA,"Baziege"," France",NA,"Universite Toulouse Paul Sabatier","https://www.gwusports.com/sports/mens-soccer/roster/louison-cavalier/10370","BAZIEGE, FRANCE","BAZIEGE FRANCE",NA,"FRANCE","FRANCE","Europe","Western Europe"
"277",1453,292,"unknown",251,"Georgetown",2024,"I","27","Jordi Sada-Paz",NA,"6'1""","Fr.",NA,"London"," England","The Harrodian School",NA,"https://www.guhoyas.com/sports/mens-soccer/roster/jordi-sada-paz/15757","LONDON, ENGLAND","LONDON ENGLAND",NA,"ENGLAND","ENGLAND","Europe","Northern Europe"
"278",1456,1025,"unknown",253,"Georgia Southern",2024,"I","2","Ole Songe","Defender","6'4""","Fr.","Information Systems","Olso"," Norway","Lambertseter VGS","Westminster","https://www.gseagles.com/sports/mens-soccer/roster/ole-songe/6856","OLSO, NORWAY","OLSO NORWAY",NA,"NORWAY","NORWAY","Europe","Northern Europe"
"279",1459,1028,"unknown",253,"Georgia Southern",2024,"I","5","Alistair Danjon","Defender","6'1""","Gr.","Professional Communication and Leadership","Reims"," France",NA,"Lander","https://www.gseagles.com/sports/mens-soccer/roster/alistair-danjon/6591","REIMS, FRANCE","REIMS FRANCE",NA,"FRANCE","FRANCE","Europe","Western Europe"
"280",1460,979,"unknown",253,"Georgia Southern",2024,"I","6","Toby Nevile","Defender","6'1""","So.","Business Management","Basingstoke"," England","Robert May's School",NA,"https://www.gseagles.com/sports/mens-soccer/roster/toby-nevile/6600","BASINGSTOKE, ENGLAND","BASINGSTOKE ENGLAND",NA,"ENGLAND","ENGLAND","Europe","Northern Europe"
"281",1461,291,"unknown",253,"Georgia Southern",2024,"I","7","Ryan Holmes","Forward","6'3""","So.",NA,"Milton Keynes"," England",NA,NA,"https://www.gseagles.com/sports/mens-soccer/roster/ryan-holmes/6613","MILTON KEYNES, ENGLAND","MILTON KEYNES ENGLAND",NA,"ENGLAND","ENGLAND","Europe","Northern Europe"
"282",1466,1031,"unknown",253,"Georgia Southern",2024,"I","12","Noah Holmstrøm","Midfielder","6'2""","Fr.","Business Administration","Aalborg"," Denmark","Aalborghus Gymnasium",NA,"https://www.gseagles.com/sports/mens-soccer/roster/noah-holmstr-m/6611","AALBORG, DENMARK","AALBORG DENMARK",NA,"DENMARK","DENMARK","Europe","Northern Europe"
"283",1468,1033,"unknown",253,"Georgia Southern",2024,"I","14","Mitch Picksley","Midfielder","5'9""","So.","Business Marketing","Leeds"," United Kingdom","Ossett Academy",NA,"https://www.gseagles.com/sports/mens-soccer/roster/mitch-picksley/6602","LEEDS, UNITED KINGDOM","LEEDS UNITED KINGDOM",NA,"ENGLAND","UNITED KINGDOM","Europe","Northern Europe"
"284",1469,1034,"unknown",253,"Georgia Southern",2024,"I","16","Mikey Lennon","Defender","6'3""","Jr.","Economics","Stockport"," United Kingdom","Congleton HS","Rogers State","https://www.gseagles.com/sports/mens-soccer/roster/mikey-lennon/6849","STOCKPORT, UNITED KINGDOM","STOCKPORT UNITED KINGDOM",NA,"ENGLAND","UNITED KINGDOM","Europe","Northern Europe"
"285",1480,1038,"unknown",253,"Georgia Southern",2024,"I","27","Jacob Sandun","Midfielder","5'10""","Sr.","Management","Herning"," Denmark","Svendborg Gymnasium","Siena","https://www.gseagles.com/sports/mens-soccer/roster/jacob-sandun/6604","HERNING, DENMARK","HERNING DENMARK",NA,"DENMARK","DENMARK","Europe","Northern Europe"
"286",1482,1040,"unknown",253,"Georgia Southern",2024,"I","29","Harry Dale","Midfielder","6'0""","Fr.","Finance","Repton"," England","John Port School",NA,"https://www.gseagles.com/sports/mens-soccer/roster/harry-dale/6614","REPTON, ENGLAND","REPTON ENGLAND",NA,"ENGLAND","ENGLAND","Europe","Northern Europe"
"287",1483,1041,"unknown",253,"Georgia Southern",2024,"I","30","João Nuno","Defender","5'10""","Fr.","Business Management","Funchal"," Portugal","Escola Secundária Liceu Jaime Moniz",NA,"https://www.gseagles.com/sports/mens-soccer/roster/jo-o-nuno/6610","FUNCHAL, PORTUGAL","FUNCHAL PORTUGAL",NA,"PORTUGAL","PORTUGAL","Europe","Southern Europe"
"288",1484,1042,"unknown",253,"Georgia Southern",2024,"I","31","Joe O'Connor","Midfielder","5'11""","Fr.","Undeclared","Plymouth"," England","Hele's School",NA,"https://www.gseagles.com/sports/mens-soccer/roster/joe-o-connor/6617","PLYMOUTH, ENGLAND","PLYMOUTH ENGLAND",NA,"ENGLAND","ENGLAND","Europe","Northern Europe"
"289",1486,1043,"unknown",253,"Georgia Southern",2024,"I","34","Andreas Aakerso","Goalkeeper","6'0""","Fr.","Chemistry","Hillerød"," Denmark","Hillerød Tekniske Gymnasium",NA,"https://www.gseagles.com/sports/mens-soccer/roster/andreas-aakerso/6612","HILLERØD, DENMARK","HILLERØD DENMARK",NA,"DENMARK","DENMARK","Europe","Northern Europe"
"290",1489,819,"unknown",254,"Georgia State",2024,"I","2","Charlie Ward","Defender","6'4""","Gr.",NA,"Manchester"," England","Coastal Bend College",NA,"https://www.georgiastatesports.com/sports/mens-soccer/roster/charlie-ward/7291","MANCHESTER, ENGLAND","MANCHESTER ENGLAND",NA,"ENGLAND","ENGLAND","Europe","Northern Europe"
"291",1492,292,"unknown",254,"Georgia State",2024,"I","5","Tyrone Kirunda","Defender","6'1""","Gr.",NA,"London"," England","Santa Clara",NA,"https://www.georgiastatesports.com/sports/mens-soccer/roster/tyrone-kirunda/7327","LONDON, ENGLAND","LONDON ENGLAND",NA,"ENGLAND","ENGLAND","Europe","Northern Europe"
"292",1498,1051,"unknown",254,"Georgia State",2024,"I","11","Tom Williams","Midfielder","5'8""","Gr.",NA,"Chesire"," England","Coastal Bend College",NA,"https://www.georgiastatesports.com/sports/mens-soccer/roster/tom-williams/7294","CHESIRE, ENGLAND","CHESIRE ENGLAND",NA,"ENGLAND","ENGLAND","Europe","Northern Europe"
"293",1500,292,"unknown",254,"Georgia State",2024,"I","13","Braiden Hall","Midfielder","5'10""","Jr.",NA,"London"," England","USC Upstate",NA,"https://www.georgiastatesports.com/sports/mens-soccer/roster/braiden-hall/7326","LONDON, ENGLAND","LONDON ENGLAND",NA,"ENGLAND","ENGLAND","Europe","Northern Europe"
"294",1507,1055,"unknown",254,"Georgia State",2024,"I","20","Tom Fillaudeau","Defender","6'1""","Jr.",NA,"Nantes"," France","Iona",NA,"https://www.georgiastatesports.com/sports/mens-soccer/roster/tom-fillaudeau/7325","NANTES, FRANCE","NANTES FRANCE",NA,"FRANCE","FRANCE","Europe","Western Europe"
"295",1522,209,"unknown",260,"Gonzaga",2024,"I","5","Diego Domenech","Defender","6'1""","Jr.",NA,"Valencia"," Spain",NA,NA,"https://www.gozags.com/sports/mens-soccer/roster/diego-domenech/5255","VALENCIA, SPAIN","VALENCIA SPAIN",NA,"SPAIN","SPAIN","Europe","Southern Europe"
"296",1527,209,"unknown",260,"Gonzaga",2024,"I","10","Victor Gadea","Midfielder/Forward",NA,"Jr.",NA,"Valencia"," Spain",NA,NA,"https://www.gozags.com/sports/mens-soccer/roster/victor-gadea/5258","VALENCIA, SPAIN","VALENCIA SPAIN",NA,"SPAIN","SPAIN","Europe","Southern Europe"
"297",1539,427,"unknown",260,"Gonzaga",2024,"I","24","Stefano Campisi","Midfielder","5'8""","Sr.",NA,"Milan"," Italy",NA,NA,"https://www.gozags.com/sports/mens-soccer/roster/stefano-campisi/5252","MILAN, ITALY","MILAN ITALY",NA,"ITALY","ITALY","Europe","Southern Europe"
